490403,null,"*буркуну трава (meliloti herba)","/70018,/51648,/70019,/UA-000000000-000012445"
490402,"100000079309","ЛИСТ ШАВЛІЇ (SALVIA OFFICINALIS)","/70018,/51648,/70019,/UA-000000000-000012445"
490401,null,"*чистотілу трава","/70018,/51648,/70019,/UA-000000000-000012445"
490400,null,"*софори японської плоди","/70018,/51648,/70019,/UA-000000000-000012445"
490399,null,"*ромашки квітки","/70018,/51648,/70019,/UA-000000000-000012445"
490398,null,"*leonuri cardiacae herba (собачої кропиви трава)","/70018,/51648,/70019,/UA-000000000-000012445"
490397,"100000115391","URTICAE RADIX","/70018,/51648,/70019,/UA-000000000-000012445"
490396,null,"*берези бруньки","/70018,/51648,/70019,/UA-000000000-000012445"
490395,null,"*аїру корені (calami radix)","/70018,/51648,/70019,/UA-000000000-000012445"
490394,"100000133551","ЕТАНОЛ 70%","/70018,/51648,/70019,/UA-000000000-000012445"
490380,"100000093284","ЛІПІДОСТЕРИНОВИЙ ЕКСТРАКТ SERENOA REPENS","/51628,/70011,/70012,/UA-000000000-000012437"
490360,"100000091416","ENTEROCOCCUS FAECALIS","/51587,/UA-000000000-000012415"
490359,"100000078956","ESCHERICHIA COLI","/51587,/UA-000000000-000012415"
490343,null,"*кульбаби лікарської коренів (taraxaci officinalis radix)","/51562,/UA-000000000-000012400"
490342,null,"*аїру кореневища","/51562,/UA-000000000-000012400"
490341,null,"*перстачу прямостоячого кореневища (rhizomata tormentillae)","/51562,/UA-000000000-000012400"
490340,null,"*кора дуба","/51562,/UA-000000000-000012400"
490339,null,"*трава полину гіркого","/51562,/UA-000000000-000012400"
490338,"100000090863","HYPERICI HERBA","/51562,/UA-000000000-000012400"
490337,null,"*цмину піщаного квітки","/51562,/UA-000000000-000012400"
490336,null,"*м'яти перцевої листя","/51562,/UA-000000000-000012400"
490335,null,"*кукурудзи стовпчики з приймочками (zeae maydis styli cum stigmatis)","/51562,/UA-000000000-000012400"
490323,null,"*настойки рівних співвідношень трави півонії ухильної, кореневищ та коренів півонії ухильної (1:10) (paeoniae anomalae herba – paeoniae anomalae rhizomata et radices 1:1), (екстрагент – етанол 40 %)","/51464,/51465,/UA-000000000-000012358"
490259,"100000081818","Цефепім","/69988,/UA-000000000-000037829"
490258,"100000083256","Сульбактам","/69988,/UA-000000000-000037829"
490255,"100000081818","Цефепім","/69986,/UA-000000000-000037827"
490254,"100000083256","Сульбактам","/69986,/UA-000000000-000037827"
490251,"100000076353","ЕТАНОЛ (96 ВІДСОТКІВ)","/69983,/69984,/UA-000000000-000037825"
490248,"100000132955","ВОДА, ОЧИЩЕНА","/69983,/69984,/UA-000000000-000037825"
490247,null,"*pilocarpus jaborandi spag. peka (= jaborandi) d3","/69983,/69984,/UA-000000000-000037825"
490246,"100000129877","CHAMAELIRIUM LUTEUM D3","/69983,/69984,/UA-000000000-000037825"
490245,"100000129786","ALETRIS FARINOSA D2","/69983,/69984,/UA-000000000-000037825"
490244,"100000138213","GRAPHITES D8","/69983,/69984,/UA-000000000-000037825"
490243,null,"*sanguinaria canadensis spag. peka d6","/69983,/69984,/UA-000000000-000037825"
490242,"100000077096","LAMIUM ALBUM","/69983,/69984,/UA-000000000-000037825"
490241,"100000152041","PULSATILLA PRATENSIS SPAG. PEKA D4","/69983,/69984,/UA-000000000-000037825"
490240,"100000139112","LACHESIS MUTUS РОЗ. D6","/69983,/69984,/UA-000000000-000037825"
490209,"100000085667","L-ЛЕЙЦИН","/69976,/69977,/69978,/69979,/UA-000000000-000037823"
490204,"100000078231","ЦЕЛЮЛОЗА МІКРОКРИСТАЛІЧНА","/69976,/69977,/69978,/69979,/UA-000000000-000037823"
490203,"100000092143","Каберголін","/69976,/69977,/69978,/69979,/UA-000000000-000037823"
490187,null,"*кремнію діоксид колоїдний зневоднений","/69968,/UA-000000000-000037821"
490183,"100000093064","OPADRY II БІЛИЙ","/69968,/UA-000000000-000037821"
490182,"100000078762","Тальк","/69968,/UA-000000000-000037821"
490181,"100000087131","Гіпромелоза","/69968,/UA-000000000-000037821"
490180,"100000078773","Кармелоза кальцію","/69968,/UA-000000000-000037821"
490179,"100000078231","ЦЕЛЮЛОЗА МІКРОКРИСТАЛІЧНА","/69968,/UA-000000000-000037821"
490178,"100000083204","Дексибупрофен","/69968,/UA-000000000-000037821"
490167,null,"*кремнію діоксид колоїдний зневоднений","/69966,/UA-000000000-000037819"
490163,"100000093064","OPADRY II БІЛИЙ","/69966,/UA-000000000-000037819"
490162,"100000078762","Тальк","/69966,/UA-000000000-000037819"
490161,"100000087131","Гіпромелоза","/69966,/UA-000000000-000037819"
490160,"100000078773","Кармелоза кальцію","/69966,/UA-000000000-000037819"
490159,"100000078231","ЦЕЛЮЛОЗА МІКРОКРИСТАЛІЧНА","/69966,/UA-000000000-000037819"
490158,"100000083204","Дексибупрофен","/69966,/UA-000000000-000037819"
490147,"100000092541","Трометамол","/69962,/69963,/69964,/UA-000000000-000037817"
490139,"100000078724","Хлоридна кислота","/69962,/69963,/69964,/UA-000000000-000037817"
490138,"100000078023","Вода для ін'єкцій","/69962,/69963,/69964,/UA-000000000-000037817"
490137,"100000090202","Натрію гідроксид","/69962,/69963,/69964,/UA-000000000-000037817"
490136,"100000083546","Натрію кальцію едетат","/69962,/69963,/69964,/UA-000000000-000037817"
490132,"100000083637","Йогексол","/69962,/69963,/69964,/UA-000000000-000037817"
490111,"100000078724","Хлоридна кислота","/69955,/69956,/UA-000000000-000037815"
490110,"100000092541","Трометамол","/69955,/69956,/UA-000000000-000037815"
490104,"100000078023","Вода для ін'єкцій","/69955,/69956,/UA-000000000-000037815"
490103,"100000090202","Натрію гідроксид","/69955,/69956,/UA-000000000-000037815"
490102,"100000083546","Натрію кальцію едетат","/69955,/69956,/UA-000000000-000037815"
490100,"100000083637","Йогексол","/69955,/69956,/UA-000000000-000037815"
490087,"100000078023","Вода для ін'єкцій","/69949,/69950,/69951,/UA-000000000-000037808"
490086,"100000093305","Лактози моногідрат","/69949,/69950,/69951,/UA-000000000-000037808"
490085,"100000085171","Оксаліплатин","/69949,/UA-000000000-000037808"
490084,"100000085171","Оксаліплатин","/69950,/UA-000000000-000037808"
490083,"100000085171","Оксаліплатин","/69951,/UA-000000000-000037808"
490077,"100000088586","Магнію стеарат","/69945,/UA-000000000-000037806"
490076,"100000080121","Кукурудзяний крохмаль","/69945,/UA-000000000-000037806"
490075,"100000093305","Лактози моногідрат","/69945,/UA-000000000-000037806"
490074,"100000077336","URGINEA MARITIMA","/69945,/UA-000000000-000037806"
490073,"100000129847","CRATAEGUS D1","/69945,/UA-000000000-000037806"
490072,"100000131227","CONVALLARIA MAJALIS D2","/69945,/UA-000000000-000037806"
490071,"100000141425","ADONIS VERNALIS D1","/69945,/UA-000000000-000037806"
490063,"100000078023","Вода для ін'єкцій","/69941,/69942,/69943,/UA-000000000-000037804"
490062,"100000090202","Натрію гідроксид","/69941,/69942,/69943,/UA-000000000-000037804"
490061,"100000092115","Натрію хлорид","/69941,/69942,/69943,/UA-000000000-000037804"
490060,"100000090280","Кальцію фолінат","/69943,/UA-000000000-000037804"
490059,"100000090280","Кальцію фолінат","/69942,/UA-000000000-000037804"
490058,"100000090280","Кальцію фолінат","/69941,/UA-000000000-000037804"
490051,"100000078023","Вода для ін'єкцій","/69937,/UA-000000000-000037802"
