138,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.105,2023-11-14T17:34:12.505,100000100032,null,1,колістин,colistin,ua_18_138,false,null,null,null
139,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.106,2023-11-14T17:34:11.451,100000103798,null,1,рифаксимін,rifaximin,ua_18_139,false,null,null,null
140,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.107,2023-11-14T17:34:13.499,100000124809,null,1,фідаксоміцин,fidaxomicin,ua_18_140,false,null,null,null
141,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.107,2023-11-14T17:34:03.376,100000101130,null,1,рифаміцин,rifamycin,ua_18_141,false,null,null,null
142,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.108,2023-11-14T17:34:11.495,100000102946,null,1,фталілсульфатіазол,phthalylsulfathiazole,ua_18_142,false,null,null,null
143,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.109,2023-11-14T17:34:03.418,100000099688,null,1,сульфагуанідин,sulfaguanidine,ua_18_143,false,null,null,null
144,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.110,2023-11-14T17:34:10.420,100000099685,null,1,сукцинілсульфатіазол,succinylsulfathiazole,ua_18_144,false,null,null,null
145,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.111,2023-11-14T17:34:13.257,100000100283,null,1,броксиквінолін,broxyquinoline,ua_18_145,false,null,null,null
146,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.112,2023-11-14T17:34:10.753,100000099514,null,1,ацетарсол,acetarsol,ua_18_146,false,null,null,null
147,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.113,2023-11-14T17:34:07.612,100000100536,null,1,ніфуроксазид,nifuroxazide,ua_18_147,false,null,null,null
148,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.114,2023-11-14T17:34:03.577,100000102909,null,1,ніфурзид,nifurzide,ua_18_148,false,null,null,null
149,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.115,2023-11-14T17:34:06.261,100000103216,null,1,кросповідон,crospovidone,ua_18_149,false,null,null,null
150,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.116,2023-11-14T17:34:14.333,100000099993,null,1,дифеноксилат,diphenoxylate,ua_18_150,false,null,null,null
151,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.116,2023-11-14T17:34:13.677,100000102023,null,1,лоперамід,loperamide,ua_18_151,false,null,null,null
152,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.117,2023-11-14T17:34:09.201,100000101864,null,1,дифеноксин,difenoxin,ua_18_152,false,null,null,null
153,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.118,2023-11-14T17:34:08.309,100000104549,null,1,лопераміду оксид,loperamide oxide,ua_18_153,false,null,null,null
154,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.119,2023-11-14T17:34:12.918,100000099784,null,1,преднізолон,prednisolone,ua_18_154,false,null,null,null
155,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.120,2023-11-14T17:34:07.594,100000099785,null,1,преднізон,prednisone,ua_18_155,false,null,null,null
156,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.121,2023-11-14T17:34:01.889,100000100143,null,1,бетаметазон,betamethasone,ua_18_156,false,null,null,null
157,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.122,2023-11-14T17:34:16.298,100000102908,null,1,тиксокортол,tixocortol,ua_18_157,false,null,null,null
158,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.123,2023-11-14T17:34:07.496,100000102924,null,1,будезонід,budesonide,ua_18_158,false,null,null,null
159,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.123,2023-11-14T17:34:12.537,100000101142,null,1,беклометазон,beclometasone,ua_18_159,false,null,null,null
160,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.124,2023-11-14T17:34:15.332,100000101249,null,1,кромогліциєва кислота,cromoglicic acid,ua_18_160,false,null,null,null
161,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.125,2023-11-14T17:34:14.943,100000101050,null,1,сульфазалазин,sulfasalazine,ua_18_161,false,null,null,null
162,1.0,InternationalNonproprietaryName,2023-10-09T18:58:36.127,2023-11-14T17:34:16.468,100000103963,null,1,мезалазин,mesalazine,ua_18_162,false,null,null,null
